Book_id,Student_id,Status,Fine_amount,Borrow_date,Return_date
3219,399606300,returned,0,2024-04-20,2024-04-22
3175,328819990,returned,0,2024-04-20,2024-04-29
3335,237815261,returned,0,2024-04-20,2024-05-09
3608,305768053,returned,0,2024-04-20,2024-04-20
3036,354240582,returned,0,2024-04-20,2024-04-29
3236,376535084,returned,0,2024-04-20,2024-05-01
3277,357441351,returned,0,2024-04-20,2024-05-04
3207,250135340,returned,0,2024-04-20,2024-04-26
3398,364954214,returned,0,2024-04-20,2024-05-02
3538,305787079,returned,0,2024-04-20,2024-04-21
3286,277718490,returned,0,2024-04-20,2024-04-26
3408,275773497,returned,0,2024-04-20,2024-05-01
3425,252416151,returned,3,2024-04-20,2024-04-30
3250,359819299,returned,15,2024-04-20,2024-04-29
3616,203735071,returned,0,2024-04-20,2024-05-03
3622,242171718,returned,0,2024-04-20,2024-05-10
3503,377176821,returned,24,2024-04-20,2024-05-08
3312,356427617,returned,12,2024-04-20,2024-05-21
3576,368068649,returned,21,2024-04-20,2024-05-07
3538,220744395,returned,30,2024-04-20,2024-05-04
3559,310021407,returned,27,2024-04-20,2024-05-05
3661,203687314,returned,9,2024-04-20,2024-05-05
3090,356085142,returned,0,2024-04-20,2024-04-22
3515,248887655,returned,6,2024-04-20,2024-04-26
3494,255414476,returned,18,2024-04-20,2024-05-09
3561,265241398,returned,24,2024-04-20,2024-05-21
3311,267294213,lost,100,2024-04-20,2024-04-24
3665,223079088,returned,0,2024-04-20,2024-04-23
3379,345105845,returned,0,2024-04-20,2024-05-15
3346,333868180,returned,0,2024-04-20,2024-04-20
3682,253568018,returned,0,2024-04-20,2024-04-24
3428,281328997,returned,0,2024-04-20,2024-04-24
3323,221045545,returned,0,2024-04-20,2024-05-10
3339,382664647,returned,30,2024-04-20,2024-05-26
3265,392438545,returned,3,2024-04-20,2024-04-24
3203,257117895,returned,0,2024-04-20,2024-04-23
3215,257117895,returned,9,2024-04-20,2024-05-04
3113,333271922,returned,0,2024-04-20,2024-04-29
3472,296204506,returned,15,2024-04-20,2024-04-30
3423,337258164,returned,12,2024-04-20,2024-05-11
3291,328508940,returned,27,2024-04-20,2024-05-20
3675,233158757,returned,21,2024-04-20,2024-05-15
3398,220771414,returned,21,2024-04-20,2024-04-28
3534,335056974,returned,6,2024-04-20,2024-04-29
3075,310076328,returned,0,2024-04-20,2024-04-22
3488,389299710,returned,0,2024-04-20,2024-05-02
3672,335117297,returned,0,2024-04-20,2024-04-21
3206,331163568,returned,0,2024-04-20,2024-04-21
3173,380001461,returned,0,2024-04-20,2024-04-26
3466,213196306,returned,0,2024-04-20,2024-05-15
3601,283423168,returned,0,2024-04-20,2024-04-25
3139,281127605,returned,0,2024-04-20,2024-04-25
3541,205710874,returned,24,2024-04-20,2024-04-29
3582,236698577,returned,0,2024-04-20,2024-04-26
3589,218101434,returned,6,2024-04-20,2024-04-25
3063,346146194,returned,0,2024-04-20,2024-05-11
3672,200313344,lost,100,2024-04-20,2024-04-23
3150,267028702,returned,0,2024-04-20,2024-04-27
3341,383707411,returned,21,2024-04-20,2024-05-23
3381,321956393,returned,0,2024-04-20,2024-05-16
3138,384560496,returned,0,2024-04-20,2024-05-10
3069,357944024,returned,18,2024-04-20,2024-04-27
3206,360728661,returned,0,2024-04-20,2024-04-20
3226,233851617,returned,0,2024-04-20,2024-05-01
3191,281818583,returned,0,2024-04-20,2024-04-30
3561,374155273,returned,3,2024-04-20,2024-05-02
3678,398605436,returned,18,2024-04-20,2024-05-23
3615,319933503,returned,9,2024-04-20,2024-05-16
3547,372151506,returned,0,2024-04-20,2024-04-22
3358,280375866,returned,30,2024-04-20,2024-05-01
3578,333701225,damaged,53,2024-04-20,2024-04-25
3374,354095283,returned,18,2024-04-20,2024-05-13
3612,248041626,returned,3,2024-04-20,2024-04-22
3160,296007156,returned,18,2024-04-20,2024-05-14
3536,326502101,returned,0,2024-04-20,2024-04-21
3581,351538715,returned,30,2024-04-20,2024-05-09
3153,339782104,returned,18,2024-04-20,2024-05-09
3281,356874453,returned,6,2024-04-20,2024-04-27
3200,369177035,damaged,77,2024-04-20,2024-05-15
3028,271910507,returned,0,2024-04-20,2024-04-30
3341,394696165,damaged,68,2024-04-20,2024-05-13
3480,364456871,damaged,71,2024-04-20,2024-05-05
3278,235932829,returned,12,2024-04-20,2024-04-28
3539,222555799,returned,0,2024-04-20,2024-05-04
3048,219631082,returned,0,2024-04-20,2024-04-30
3740,338801806,returned,0,2024-04-20,2024-04-22
3033,219835360,returned,15,2024-04-20,2024-04-26
3734,336075767,returned,0,2024-04-20,2024-04-26
3300,399294198,returned,0,2024-04-20,2024-04-26
3493,241793462,returned,0,2024-04-20,2024-05-04
3690,331057133,returned,0,2024-04-20,2024-05-13
3232,270722143,lost,100,2024-04-20,2024-05-02
3336,307136283,returned,0,2024-04-20,2024-04-24
3197,256983891,returned,0,2024-04-20,2024-04-27
3178,282169291,returned,0,2024-04-20,2024-04-22
3673,377169859,returned,0,2024-04-20,2024-05-05
3089,354779399,returned,3,2024-04-20,2024-04-27
3630,314869579,returned,0,2024-04-20,2024-04-23
3063,339005407,returned,6,2024-04-20,2024-04-23
3291,234853513,returned,0,2024-04-20,2024-04-28
3177,253426753,returned,0,2024-04-20,2024-04-27
3014,273968347,returned,0,2024-04-20,2024-04-24
3023,310261821,returned,15,2024-04-20,2024-05-24
3414,326548831,returned,21,2024-04-20,2024-05-02
3719,307209825,returned,21,2024-04-20,2024-05-10
3506,302349618,returned,6,2024-04-20,2024-05-17
3402,282268838,returned,3,2024-04-20,2024-04-28
3419,313343501,returned,0,2024-04-20,2024-04-26
3465,268856903,returned,0,2024-04-20,2024-04-26
3376,378131239,returned,12,2024-04-20,2024-05-22
3100,273566018,returned,0,2024-04-20,2024-04-22
3210,218273696,returned,0,2024-04-20,2024-05-04
3693,399674555,returned,21,2024-04-20,2024-05-08
3248,390813657,returned,3,2024-04-20,2024-05-03
3280,397919218,returned,0,2024-04-20,2024-04-21
3093,237216437,returned,0,2024-04-20,2024-04-24
3275,237216437,damaged,74,2024-04-20,2024-05-04
3477,250411352,returned,0,2024-04-20,2024-04-20
3536,332644301,returned,0,2024-04-20,2024-05-02
3588,334949229,returned,21,2024-04-20,2024-05-14
3015,333940435,returned,15,2024-04-20,2024-05-16
3064,253065320,returned,0,2024-04-20,2024-04-23
3077,369781794,returned,0,2024-04-20,2024-04-29
3195,389546201,returned,0,2024-04-20,2024-04-25
3389,289165284,returned,0,2024-04-20,2024-04-23
3192,251573440,returned,9,2024-04-20,2024-05-11
3201,389733395,returned,0,2024-04-20,2024-04-28
3285,367735115,returned,3,2024-04-20,2024-05-07
3647,232131938,returned,24,2024-04-20,2024-05-02
3712,302552633,returned,0,2024-04-20,2024-04-23
3309,254487531,returned,21,2024-04-20,2024-05-10
3661,363331034,returned,24,2024-04-20,2024-05-17
3145,264663469,returned,0,2024-04-20,2024-04-27
3090,319270450,returned,0,2024-04-20,2024-04-24
3729,218267318,returned,0,2024-04-20,2024-04-23
3062,366013308,returned,30,2024-04-20,2024-05-09
3191,215139601,returned,0,2024-04-20,2024-04-29
3636,382651941,returned,0,2024-04-20,2024-05-15
3550,280343799,returned,9,2024-04-20,2024-05-09
3200,265937961,returned,0,2024-04-20,2024-04-27
3216,390388825,returned,9,2024-04-20,2024-04-25
3342,394879514,returned,0,2024-04-20,2024-04-27
3458,385783980,returned,0,2024-04-20,2024-04-21
3080,315075804,returned,21,2024-04-20,2024-05-22
3708,375260163,returned,12,2024-04-20,2024-05-06
3212,293496097,returned,0,2024-04-20,2024-04-22
3569,274404185,returned,0,2024-04-20,2024-04-20
3066,215281858,returned,24,2024-04-20,2024-05-27
3622,341317543,returned,0,2024-04-20,2024-04-20
3336,336292735,returned,15,2024-04-20,2024-04-27
3343,288431497,returned,0,2024-04-20,2024-04-26
3610,250528577,returned,21,2024-04-20,2024-04-29
3560,202062402,returned,0,2024-04-20,2024-04-25
3048,379805989,returned,15,2024-04-20,2024-05-14
3297,377978176,returned,0,2024-04-20,2024-05-05
3709,259977932,lost,100,2024-04-20,2024-04-24
3412,238262554,returned,0,2024-04-20,2024-05-04
3054,320509649,returned,0,2024-04-20,2024-05-10
3164,308980861,returned,15,2024-04-20,2024-05-06
3696,327934683,returned,0,2024-04-20,2024-05-07
3442,209740612,returned,9,2024-04-20,2024-05-10
3297,301543302,returned,0,2024-04-20,2024-04-22
3677,306416678,damaged,50,2024-04-20,2024-05-06
3475,326848991,returned,0,2024-04-20,2024-04-26
3311,331522292,returned,18,2024-04-20,2024-05-13
3322,362066417,returned,0,2024-04-20,2024-04-29
3665,242005585,returned,3,2024-04-20,2024-04-23
3391,388096471,returned,0,2024-04-20,2024-05-15
3240,248665598,returned,0,2024-04-20,2024-04-21
3631,231950411,returned,30,2024-04-20,2024-05-12
3574,382544575,returned,12,2024-04-20,2024-05-19
3422,359730611,returned,27,2024-04-21,2024-05-01
3259,360857411,returned,0,2024-04-21,2024-04-29
3384,211105887,returned,0,2024-04-21,2024-04-22
3684,361979727,returned,0,2024-04-21,2024-04-24
3240,279787097,returned,0,2024-04-21,2024-04-23
3453,311496574,returned,0,2024-04-21,2024-05-14
3350,274449107,returned,30,2024-04-21,2024-05-12
3150,248903882,returned,3,2024-04-21,2024-04-26
3417,251028718,returned,30,2024-04-21,2024-05-02
3172,380067330,returned,18,2024-04-21,2024-05-05
3286,227945052,returned,0,2024-04-21,2024-04-25
3093,224326835,returned,15,2024-04-21,2024-05-01
3527,357494095,returned,0,2024-04-21,2024-04-23
3579,281507632,returned,27,2024-04-21,2024-05-02
3627,388362030,returned,0,2024-04-21,2024-04-21
3103,228514006,returned,3,2024-04-21,2024-04-30
3584,397991928,returned,12,2024-04-21,2024-05-05
3440,212876908,returned,0,2024-04-21,2024-05-08
3324,218981934,damaged,62,2024-04-21,2024-04-29
3589,243059961,returned,24,2024-04-21,2024-05-25
3667,253513881,returned,0,2024-04-21,2024-04-28
3589,360726277,returned,27,2024-04-21,2024-05-03
3210,257661322,returned,0,2024-04-21,2024-05-15
3724,321565301,returned,0,2024-04-21,2024-05-06
3665,364954214,returned,12,2024-04-21,2024-05-11
3659,217713718,returned,30,2024-04-21,2024-05-10
3389,294707443,returned,0,2024-04-21,2024-04-29
3122,397461005,returned,0,2024-04-21,2024-04-25
3048,360672489,returned,24,2024-04-21,2024-05-28
3164,393642665,returned,0,2024-04-21,2024-04-30
3282,369220330,returned,0,2024-04-21,2024-05-13
3574,375646031,returned,0,2024-04-21,2024-04-23
3606,375646031,returned,0,2024-04-21,2024-04-29
3475,309571644,returned,0,2024-04-21,2024-04-26
3420,311433718,returned,0,2024-04-21,2024-04-28
3683,302127543,returned,18,2024-04-21,2024-04-28
3139,212559744,returned,0,2024-04-21,2024-04-30
3035,318119690,returned,0,2024-04-21,2024-04-22
3584,270950975,returned,0,2024-04-21,2024-05-08
3002,259101947,returned,12,2024-04-21,2024-05-08
3056,385739537,returned,21,2024-04-21,2024-05-07
3635,284652112,returned,0,2024-04-21,2024-04-21
3545,356947390,damaged,59,2024-04-21,2024-05-13
3256,223160763,returned,0,2024-04-21,2024-05-01
3525,306507518,returned,21,2024-04-21,2024-05-23
3465,346306392,returned,0,2024-04-21,2024-05-13
3164,266488725,returned,0,2024-04-21,2024-04-25
3448,315013250,returned,9,2024-04-21,2024-04-26
3475,349669523,returned,0,2024-04-21,2024-05-09
3662,285199220,returned,21,2024-04-21,2024-05-02
3329,213774409,returned,0,2024-04-21,2024-04-23
3266,255722670,returned,3,2024-04-21,2024-04-25
3081,283423168,returned,0,2024-04-21,2024-04-27
3494,235005063,returned,0,2024-04-21,2024-04-22
3225,312474349,returned,27,2024-04-21,2024-05-07
3045,290025154,returned,18,2024-04-21,2024-05-16
3547,296718067,returned,0,2024-04-21,2024-05-13
3287,304488232,returned,18,2024-04-21,2024-04-28
3421,380393983,returned,3,2024-04-21,2024-05-06
3431,363197815,returned,15,2024-04-21,2024-04-30
3159,225054998,returned,0,2024-04-21,2024-05-02
3146,342189008,returned,0,2024-04-21,2024-04-24
3220,287108500,returned,9,2024-04-21,2024-04-28
3236,251509709,returned,0,2024-04-21,2024-04-28
3210,307035667,returned,0,2024-04-21,2024-04-29
3407,335761177,returned,3,2024-04-21,2024-04-24
3666,398605436,returned,0,2024-04-21,2024-04-21
3350,280375866,returned,12,2024-04-21,2024-04-29
3306,382484442,returned,21,2024-04-21,2024-05-01
3084,331112680,returned,0,2024-04-21,2024-04-23
3015,233603489,returned,0,2024-04-21,2024-04-30
3214,318274503,returned,24,2024-04-21,2024-05-16
3024,336575493,returned,0,2024-04-21,2024-05-08
3567,390011013,returned,0,2024-04-21,2024-05-02
3397,393055348,returned,21,2024-04-21,2024-05-01
3368,278953542,returned,0,2024-04-21,2024-04-27
3071,219631082,returned,0,2024-04-21,2024-04-23
3384,340977552,returned,0,2024-04-21,2024-04-29
3627,348662438,returned,18,2024-04-21,2024-05-10
3506,212713770,returned,0,2024-04-21,2024-04-29
3602,273820993,returned,6,2024-04-21,2024-05-02
3524,397095910,returned,24,2024-04-21,2024-05-07
3328,262290596,returned,0,2024-04-21,2024-04-24
3099,379757826,returned,0,2024-04-21,2024-05-09
3701,367431665,returned,30,2024-04-21,2024-05-31
3190,331057133,returned,3,2024-04-21,2024-05-21
3225,274492776,returned,15,2024-04-21,2024-05-16
3126,307136283,returned,27,2024-04-21,2024-05-22
3056,309511764,returned,0,2024-04-21,2024-04-24
3623,274378181,returned,24,2024-04-21,2024-05-10
3087,233896075,returned,0,2024-04-21,2024-05-03
3318,239941214,returned,24,2024-04-21,2024-05-05
3447,202396073,returned,6,2024-04-21,2024-05-20
3072,336193891,returned,3,2024-04-21,2024-04-25
3319,337991673,returned,0,2024-04-21,2024-05-10
3127,387140304,returned,0,2024-04-21,2024-04-25
3505,258098847,returned,15,2024-04-21,2024-05-02
3169,205187552,returned,6,2024-04-21,2024-04-24
3141,276654845,returned,0,2024-04-21,2024-04-25
3185,315435065,returned,0,2024-04-21,2024-05-10
3421,326548831,returned,0,2024-04-21,2024-04-22
3290,307209825,returned,0,2024-04-21,2024-05-02
3045,363631300,returned,0,2024-04-21,2024-04-23
3451,217938075,returned,12,2024-04-21,2024-05-08
3598,274004563,returned,0,2024-04-21,2024-04-23
3643,273566018,returned,12,2024-04-21,2024-04-28
3652,250411352,returned,21,2024-04-21,2024-05-04
3423,332644301,returned,0,2024-04-21,2024-04-30
3411,325584175,returned,27,2024-04-21,2024-05-23
3168,353983547,returned,12,2024-04-21,2024-04-29
3702,217322205,returned,21,2024-04-21,2024-05-22
3729,358999365,returned,6,2024-04-21,2024-04-26
3182,253756720,returned,0,2024-04-21,2024-04-21
3019,325046530,returned,0,2024-04-21,2024-04-22
3091,333045342,returned,0,2024-04-21,2024-04-29
3523,333045342,returned,9,2024-04-21,2024-05-19
3198,272509506,returned,9,2024-04-21,2024-05-18
3072,389546201,returned,0,2024-04-21,2024-04-26
3303,389546201,returned,0,2024-04-21,2024-04-21
3343,311200836,returned,0,2024-04-21,2024-04-25
3738,307102020,returned,0,2024-04-21,2024-04-23
3738,325938850,returned,3,2024-04-21,2024-05-16
3101,337522767,returned,30,2024-04-21,2024-05-15
3404,292401528,damaged,53,2024-04-21,2024-05-09
3075,392088035,returned,3,2024-04-21,2024-05-05
3275,242403905,returned,12,2024-04-21,2024-05-06
3099,234111474,damaged,77,2024-04-21,2024-05-11
3668,211483896,returned,3,2024-04-21,2024-05-09
3374,265937961,returned,24,2024-04-21,2024-05-13
3158,277889150,returned,0,2024-04-21,2024-04-21
3627,272365305,returned,18,2024-04-21,2024-05-13
3624,365898188,returned,3,2024-04-21,2024-05-20
3511,349704759,returned,9,2024-04-21,2024-04-30
3568,228555132,returned,6,2024-04-21,2024-05-11
3626,288846439,returned,0,2024-04-21,2024-05-13
3387,385789540,returned,0,2024-04-21,2024-04-22
3392,337562102,returned,6,2024-04-21,2024-05-23
3199,235282787,returned,3,2024-04-21,2024-04-28
3178,220490072,returned,0,2024-04-21,2024-04-25
3597,344581129,returned,0,2024-04-21,2024-04-23
3658,320509649,returned,0,2024-04-21,2024-05-13
3354,329444368,returned,0,2024-04-21,2024-04-24
3273,376413233,returned,0,2024-04-21,2024-04-23
3422,251558755,returned,21,2024-04-21,2024-05-22
3105,251558755,damaged,50,2024-04-21,2024-04-27
3164,326662541,damaged,50,2024-04-21,2024-04-26
3543,329350037,returned,0,2024-04-21,2024-05-01
3313,284419231,damaged,62,2024-04-21,2024-04-29
3440,244001939,returned,0,2024-04-21,2024-04-23
3270,216935726,returned,18,2024-04-21,2024-05-19
3584,354814162,returned,0,2024-04-21,2024-05-14
3261,359176492,damaged,71,2024-04-21,2024-05-19
3725,392044459,returned,0,2024-04-21,2024-05-08
3655,222616658,returned,0,2024-04-21,2024-05-02
3510,297427627,returned,21,2024-04-21,2024-05-20
3285,242873933,returned,9,2024-04-22,2024-04-26
3143,393906607,returned,0,2024-04-22,2024-05-03
3182,323123919,returned,9,2024-04-22,2024-05-04
3718,211105887,returned,0,2024-04-22,2024-04-23
3218,294330865,returned,0,2024-04-22,2024-04-22
3614,319960589,returned,21,2024-04-22,2024-05-14
3528,343539730,returned,27,2024-04-22,2024-05-17
3737,333321206,damaged,77,2024-04-22,2024-05-02
3370,212468367,returned,18,2024-04-22,2024-05-24
3720,212614648,returned,0,2024-04-22,2024-05-03
3346,271369407,returned,30,2024-04-22,2024-05-11
3059,263465056,returned,12,2024-04-22,2024-05-07
3406,227405537,returned,6,2024-04-22,2024-05-06
3031,250256500,returned,0,2024-04-22,2024-04-23
3603,352185458,returned,0,2024-04-22,2024-04-29
3430,286255567,returned,0,2024-04-22,2024-04-24
3477,261662589,returned,0,2024-04-22,2024-05-10
3197,211592779,returned,0,2024-04-22,2024-05-10
3384,397991928,returned,24,2024-04-22,2024-05-02
3651,212876908,returned,0,2024-04-22,2024-04-28
3508,214427429,returned,21,2024-04-22,2024-05-03
3549,376535084,returned,3,2024-04-22,2024-05-09
3079,269283917,returned,0,2024-04-22,2024-04-22
3650,251270930,returned,0,2024-04-22,2024-04-26
3670,396946261,returned,9,2024-04-22,2024-05-05
3016,280607516,returned,0,2024-04-22,2024-04-30
3338,360614796,returned,0,2024-04-22,2024-05-18
3639,325217610,returned,24,2024-04-22,2024-05-05
3151,298344144,returned,12,2024-04-22,2024-05-14
3733,353266398,returned,0,2024-04-22,2024-05-07
3063,207434879,returned,27,2024-04-22,2024-05-04
3740,276915444,returned,6,2024-04-22,2024-05-05
3119,232108225,returned,0,2024-04-22,2024-04-23
3373,390883320,damaged,50,2024-04-22,2024-04-22
3561,309571644,returned,0,2024-04-22,2024-04-25
3602,289069114,returned,0,2024-04-22,2024-04-22
3569,305121279,returned,0,2024-04-22,2024-05-12
3096,286584230,returned,12,2024-04-22,2024-05-10
3021,286584230,returned,12,2024-04-22,2024-04-27
3222,394723332,returned,0,2024-04-22,2024-04-28
3328,217679810,returned,15,2024-04-22,2024-05-10
3618,278969506,returned,9,2024-04-22,2024-05-13
3072,302812201,returned,0,2024-04-22,2024-05-13
3294,226708485,returned,0,2024-04-22,2024-05-05
3530,333271922,returned,0,2024-04-22,2024-05-05
3274,271923567,returned,0,2024-04-22,2024-04-24
3010,220771414,returned,24,2024-04-22,2024-05-18
3151,220771414,returned,6,2024-04-22,2024-05-14
3476,215296898,returned,12,2024-04-22,2024-04-27
3190,303288450,returned,12,2024-04-22,2024-05-11
3743,237380787,returned,0,2024-04-22,2024-04-22
3376,213196306,returned,0,2024-04-22,2024-04-22
3451,215716960,returned,0,2024-04-22,2024-04-23
3623,252589221,returned,0,2024-04-22,2024-04-27
3382,238952386,returned,0,2024-04-22,2024-05-17
3576,375995412,returned,6,2024-04-22,2024-05-09
3411,277050126,returned,0,2024-04-22,2024-05-03
3727,277484648,returned,0,2024-04-22,2024-04-23
3073,200313344,returned,0,2024-04-22,2024-05-10
3705,285684759,returned,0,2024-04-22,2024-05-01
3062,212188262,returned,30,2024-04-22,2024-05-18
3610,248821621,returned,0,2024-04-22,2024-04-22
3056,210811311,returned,3,2024-04-22,2024-05-04
3441,208603662,returned,0,2024-04-22,2024-04-23
3335,360510507,returned,9,2024-04-22,2024-05-18
3581,365479153,returned,0,2024-04-22,2024-04-27
3088,338577802,returned,21,2024-04-22,2024-05-05
3166,356683870,returned,0,2024-04-22,2024-04-23
3738,218827327,returned,0,2024-04-22,2024-04-27
3004,298986654,returned,0,2024-04-22,2024-04-22
3156,265934208,returned,0,2024-04-22,2024-04-26
3196,220468276,returned,0,2024-04-22,2024-04-29
3395,241526706,returned,0,2024-04-22,2024-05-14
3478,322114125,returned,0,2024-04-22,2024-04-24
3258,382484442,returned,0,2024-04-22,2024-05-11
3526,350982302,returned,0,2024-04-22,2024-04-23
3189,355499906,returned,27,2024-04-22,2024-05-06
3652,334418563,returned,9,2024-04-22,2024-04-29
3067,265267419,returned,21,2024-04-22,2024-04-30
3700,370404147,returned,21,2024-04-22,2024-05-29
3725,390758274,returned,0,2024-04-22,2024-04-30
3114,271910507,returned,3,2024-04-22,2024-05-15
3079,352416333,returned,18,2024-04-22,2024-05-07
3119,394696165,returned,0,2024-04-22,2024-04-25
3166,369124706,returned,0,2024-04-22,2024-04-22
3586,244678090,returned,0,2024-04-22,2024-05-04
3588,222555799,returned,0,2024-04-22,2024-05-02
3203,340977552,returned,27,2024-04-22,2024-05-08
3326,266197854,returned,0,2024-04-22,2024-04-26
3199,323034652,returned,0,2024-04-22,2024-05-03
3346,338801806,returned,0,2024-04-22,2024-05-06
3541,302011192,lost,100,2024-04-22,2024-05-08
3432,266152156,returned,6,2024-04-22,2024-05-18
3440,276986130,damaged,50,2024-04-22,2024-04-27
3433,258047844,returned,0,2024-04-22,2024-04-25
3196,328786066,returned,6,2024-04-22,2024-05-01
3196,277469409,returned,0,2024-04-22,2024-05-16
3045,301829974,returned,0,2024-04-22,2024-05-05
3733,283914554,returned,0,2024-04-22,2024-04-23
3714,314869579,returned,9,2024-04-22,2024-04-27
3000,324307768,returned,0,2024-04-22,2024-04-29
3367,306469297,damaged,80,2024-04-22,2024-05-16
3384,346257215,returned,0,2024-04-22,2024-04-25
3562,315435065,returned,27,2024-04-22,2024-05-19
3442,352136873,returned,0,2024-04-22,2024-05-04
3600,209353754,returned,9,2024-04-22,2024-05-01
3263,219021094,returned,0,2024-04-22,2024-05-09
3174,325584175,returned,0,2024-04-22,2024-04-25
3185,360231443,returned,27,2024-04-22,2024-05-21
3123,339039836,returned,0,2024-04-22,2024-05-07
3050,242297919,returned,6,2024-04-22,2024-05-11
3595,225257211,returned,0,2024-04-22,2024-05-05
3339,357056639,returned,24,2024-04-22,2024-05-12
3481,358999365,returned,3,2024-04-22,2024-05-19
3030,382542926,returned,0,2024-04-22,2024-05-07
3233,382393114,returned,12,2024-04-22,2024-05-04
3619,366988863,returned,6,2024-04-22,2024-04-25
3160,286945696,returned,0,2024-04-22,2024-05-06
3137,389546201,returned,0,2024-04-22,2024-05-10
3080,391083839,returned,18,2024-04-22,2024-04-30
3597,391083839,returned,3,2024-04-22,2024-05-19
3103,251112025,returned,27,2024-04-22,2024-05-14
3023,289165284,returned,0,2024-04-22,2024-05-07
3616,377510243,returned,30,2024-04-22,2024-05-07
3186,271316481,returned,0,2024-04-22,2024-04-29
3263,222457913,returned,9,2024-04-22,2024-05-14
3158,273650895,damaged,74,2024-04-22,2024-05-27
3008,357798024,returned,0,2024-04-22,2024-05-10
3662,229522008,returned,12,2024-04-22,2024-05-17
3536,353781677,returned,0,2024-04-22,2024-05-06
3556,312082647,returned,0,2024-04-22,2024-04-28
3634,223236688,returned,0,2024-04-22,2024-04-22
3164,383385440,returned,27,2024-04-22,2024-05-23
3027,367022795,returned,0,2024-04-22,2024-05-09
3720,367022795,returned,15,2024-04-22,2024-05-04
3382,377461538,returned,30,2024-04-22,2024-05-03
3579,300132875,returned,0,2024-04-22,2024-04-29
3594,399122415,returned,0,2024-04-22,2024-04-30
3001,383752235,returned,0,2024-04-22,2024-04-26
3287,315075804,returned,0,2024-04-22,2024-04-28
3420,349704759,returned,12,2024-04-22,2024-05-06
3341,228555132,returned,6,2024-04-22,2024-05-04
3387,313710154,returned,0,2024-04-22,2024-04-27
3380,390502714,returned,0,2024-04-22,2024-04-22
3566,288846439,returned,12,2024-04-22,2024-04-28
3017,223486994,returned,3,2024-04-22,2024-04-24
3546,326975778,returned,0,2024-04-22,2024-04-24
3385,264652918,returned,0,2024-04-22,2024-05-08
3163,248274995,returned,3,2024-04-22,2024-05-05
3228,248274995,returned,21,2024-04-22,2024-05-02
3079,379805989,returned,0,2024-04-22,2024-05-03
3083,302003660,returned,0,2024-04-22,2024-04-27
3210,370367294,returned,0,2024-04-22,2024-05-04
3641,360265185,returned,0,2024-04-22,2024-05-03
3319,219948445,returned,0,2024-04-22,2024-04-24
3659,278512173,returned,6,2024-04-22,2024-05-03
3060,327934683,returned,12,2024-04-22,2024-04-30
3027,326662541,returned,0,2024-04-22,2024-04-22
3476,373902154,returned,6,2024-04-22,2024-04-25
3386,279638274,returned,0,2024-04-22,2024-04-28
3407,319271136,returned,6,2024-04-22,2024-05-12
3486,346314073,returned,0,2024-04-22,2024-04-22
3452,352286058,returned,0,2024-04-22,2024-05-01
3364,392044459,returned,0,2024-04-22,2024-04-28
3094,261150817,returned,12,2024-04-22,2024-04-28
3142,278377999,returned,0,2024-04-23,2024-05-14
3656,348304569,returned,18,2024-04-23,2024-04-30
3589,280012600,returned,30,2024-04-23,2024-05-07
3171,220504500,returned,12,2024-04-23,2024-05-06
3650,287783856,damaged,50,2024-04-23,2024-05-05
3440,248903882,returned,0,2024-04-23,2024-04-30
3476,324171727,returned,0,2024-04-23,2024-05-08
3550,231044157,returned,0,2024-04-23,2024-04-25
3546,318879087,returned,0,2024-04-23,2024-05-13
3065,325614311,returned,0,2024-04-23,2024-05-11
3557,379023898,returned,24,2024-04-23,2024-05-07
3383,277419537,damaged,62,2024-04-23,2024-04-29
3191,353647969,returned,0,2024-04-23,2024-04-26
3164,345246540,returned,0,2024-04-23,2024-05-01
3134,336599873,returned,0,2024-04-23,2024-04-27
3436,261662589,returned,18,2024-04-23,2024-05-04
3133,397991928,returned,0,2024-04-23,2024-05-05
3510,386101422,returned,0,2024-04-23,2024-05-03
3277,386101422,returned,3,2024-04-23,2024-05-19
3632,224797415,returned,27,2024-04-23,2024-05-29
3374,298608282,returned,0,2024-04-23,2024-05-04
3413,304460405,returned,0,2024-04-23,2024-04-28
3460,242463362,returned,0,2024-04-23,2024-04-25
3287,277506382,returned,0,2024-04-23,2024-05-07
3405,258561604,returned,0,2024-04-23,2024-05-02
3726,396591968,returned,0,2024-04-23,2024-05-01
3514,396946261,returned,0,2024-04-23,2024-04-23
3144,251581567,returned,0,2024-04-23,2024-05-01
3235,368068649,returned,0,2024-04-23,2024-05-08
3308,312441116,returned,0,2024-04-23,2024-05-08
3064,353266398,returned,0,2024-04-23,2024-04-30
3105,396208928,returned,0,2024-04-23,2024-05-06
3440,396638835,returned,0,2024-04-23,2024-04-27
3079,387294101,returned,0,2024-04-23,2024-04-23
3277,387294101,returned,3,2024-04-23,2024-05-17
3011,360091607,returned,0,2024-04-23,2024-04-27
3120,360091607,returned,0,2024-04-23,2024-05-01
3154,362878464,returned,18,2024-04-23,2024-05-06
3164,383489911,returned,0,2024-04-23,2024-05-04
3590,296868334,lost,100,2024-04-23,2024-05-12
3734,390883320,returned,0,2024-04-23,2024-04-23
3602,333868180,returned,0,2024-04-23,2024-05-06
3232,298897497,returned,0,2024-04-23,2024-05-08
3742,383763257,returned,0,2024-04-23,2024-05-12
3522,353605405,returned,0,2024-04-23,2024-04-25
