Student_id,Request_time,Start_time,Duration_hours,Number_of_people,Board,Screen,Handled_Librarian,Assigned_room,Status
309210409,2024-10-25 22:44:52,2024-11-08 19:00:00,3,1,N,N,314052127,30,approved
259977932,2024-10-25 22:46:45,2024-11-17 21:00:00,1,2,N,Y,326423001,,rejected
332573195,2024-10-25 22:47:34,2024-11-10 14:00:00,4.0,1,N,Y,209926450,,rejected
392044459,2024-10-25 22:49:11,2024-11-18 13:00:00,3.5,2,Y,N,253940100,,rejected
239665300,2024-10-25 22:53:12,2024-11-18 20:00:00,2,2,N,Y,330470618,24,approved
309876910,2024-10-25 22:54:41,2024-11-02 19:00:00,1.0,1,Y,N,308370048,15,approved
305780694,2024-10-25 23:00:47,2024-11-11 09:00:00,1.0,2,N,N,263834384,30,approved
274442334,2024-10-25 23:09:49,2024-11-04 07:00:00,1.5,2,Y,Y,250544251,31,approved
213196306,2024-10-25 23:11:05,2024-11-27 10:00:00,3.0,1,Y,N,201154135,,rejected
256456849,2024-10-25 23:14:40,2024-11-07 19:00:00,1.0,1,N,Y,380845883,26,approved
215716960,2024-10-25 23:15:49,2024-11-14 13:00:00,3.0,1,Y,N,355302167,,rejected
317948495,2024-10-25 23:21:50,2024-11-27 13:00:00,1.5,2,N,Y,381073709,,rejected
257478313,2024-10-25 23:25:26,2024-11-15 08:00:00,4.0,1,N,N,319608246,38,approved
354399925,2024-10-25 23:27:10,2024-11-01 15:00:00,2.0,1,N,Y,376831376,,rejected
296464381,2024-10-25 23:36:41,2024-11-20 13:00:00,1.5,2,N,N,343236287,23,approved
277970794,2024-10-25 23:39:05,2024-11-05 15:00:00,1.5,2,N,Y,374983211,39,approved
289996738,2024-10-25 23:39:25,2024-11-08 10:00:00,3.5,1,Y,Y,314052127,,rejected
338158249,2024-10-25 23:41:32,2024-11-03 07:00:00,4.0,1,Y,Y,283555837,,rejected
294533385,2024-10-25 23:45:21,2024-11-08 12:00:00,2.0,1,N,N,220538110,21,approved
385637335,2024-10-25 23:47:44,2024-11-26 19:00:00,1.0,1,Y,Y,268722105,,rejected
368073144,2024-10-25 23:50:50,2024-11-05 11:00:00,2.5,1,N,Y,374983211,,rejected
259053486,2024-10-25 23:51:45,2024-11-02 08:00:00,2.0,1,N,N,356263731,,rejected
284419231,2024-10-25 23:54:41,2024-11-12 13:00:00,1.0,1,N,N,380598680,49,approved
285306221,2024-10-25 23:56:32,2024-11-12 20:00:00,1.5,1,Y,Y,343899472,,rejected
228967162,2024-10-26 00:06:16,2024-11-15 13:00:00,3.5,1,N,N,394294102,50,approved
397854209,2024-10-26 00:08:44,2024-11-24 14:00:00,1.0,1,N,Y,277864716,48,approved
200118065,2024-10-26 00:08:59,2024-11-30 19:00:00,3,1,Y,N,380845883,,rejected
393233747,2024-10-26 00:13:50,2024-11-09 20:00:00,2,2,Y,N,265299792,,rejected
232499350,2024-10-26 00:24:40,2024-11-17 07:00:00,1.5,2,Y,N,394294102,45,approved
264706953,2024-10-26 00:25:12,2024-11-08 21:00:00,1,2,N,N,314052127,28,approved
337786669,2024-10-26 00:25:36,2024-11-19 12:00:00,2.5,2,Y,Y,229656459,,rejected
332886431,2024-10-26 00:28:13,2024-11-25 08:00:00,4.0,1,N,Y,290649268,,rejected
328786066,2024-10-26 00:29:42,2024-11-26 20:00:00,1.5,2,N,N,314782657,30,approved
380726869,2024-10-26 00:36:00,2024-11-20 18:00:00,4,1,N,N,322215724,,rejected
266673409,2024-10-26 00:45:10,2024-11-16 15:00:00,1.5,2,Y,N,256528688,5,approved
213395007,2024-10-26 00:45:10,2024-11-05 19:00:00,2.0,1,N,N,383226560,23,approved
323123919,2024-10-26 00:47:23,2024-11-01 17:00:00,2.5,1,N,N,256129297,49,approved
387114234,2024-10-26 00:48:00,2024-11-22 19:00:00,1.5,2,Y,Y,340042613,,rejected
332174440,2024-10-26 00:50:45,2024-11-24 07:00:00,3.0,2,Y,N,397795675,,rejected
365056928,2024-10-26 00:57:44,2024-11-26 12:00:00,2.0,1,N,N,353809353,40,approved
271789273,2024-10-26 00:59:36,2024-11-11 18:00:00,1.0,2,N,N,287850242,21,approved
307885418,2024-10-26 01:00:17,2024-11-07 19:00:00,3,2,Y,N,374362754,,rejected
255448870,2024-10-26 01:06:25,2024-11-22 10:00:00,2.5,1,Y,N,371954678,,rejected
320539323,2024-10-26 01:06:52,2024-11-27 17:00:00,1.5,1,N,N,335700035,40,approved
358452621,2024-10-26 01:08:36,2024-11-06 13:00:00,3.0,1,N,Y,215773110,,rejected
392438545,2024-10-26 01:11:34,2024-11-11 21:00:00,1,2,Y,N,263834384,47,approved
216515593,2024-10-26 01:19:50,2024-11-03 13:00:00,1.5,1,N,N,319475554,30,approved
368144663,2024-10-26 01:24:52,2024-11-07 09:00:00,3.0,1,Y,Y,374362754,,rejected
377626106,2024-10-26 01:25:41,2024-11-22 16:00:00,1.0,2,Y,Y,297170813,,rejected
294716972,2024-10-26 01:25:57,2024-11-04 14:00:00,2.5,2,N,N,339630600,49,approved
308121086,2024-10-26 01:30:48,2024-11-20 07:00:00,2.5,2,Y,N,339630600,,rejected
244283545,2024-10-26 01:31:06,2024-11-22 12:00:00,2.5,2,Y,Y,306829821,,rejected
235589348,2024-10-26 01:34:16,2024-11-28 19:00:00,1.0,1,Y,Y,331803783,13,approved
292652864,2024-10-26 01:38:06,2024-11-20 20:00:00,2,2,N,N,343236287,47,approved
202135034,2024-10-26 01:38:23,2024-11-19 18:00:00,3.0,2,N,Y,328470141,,rejected
312832330,2024-10-26 01:49:17,2024-11-03 19:00:00,2.0,1,Y,Y,282902311,,rejected
227827441,2024-10-26 01:49:56,2024-11-01 19:00:00,1.5,1,Y,Y,376831376,,rejected
271668329,2024-10-26 01:57:16,2024-11-08 12:00:00,2.0,2,N,Y,211343306,,rejected
241195148,2024-10-26 01:57:41,2024-11-28 17:00:00,2.0,2,N,N,228565115,,rejected
229522008,2024-10-26 01:59:05,2024-11-25 12:00:00,3.0,1,N,Y,247316201,,rejected
293581781,2024-10-26 02:06:37,2024-11-01 21:00:00,1,2,Y,Y,282034214,,rejected
344527585,2024-10-26 02:06:56,2024-11-06 21:00:00,1,2,Y,N,215773110,,rejected
340822915,2024-10-26 02:12:46,2024-11-15 13:00:00,4.0,2,N,Y,238756902,,rejected
307650549,2024-10-26 02:19:06,2024-11-11 20:00:00,2,2,Y,N,356670364,,rejected
280437443,2024-10-26 02:19:52,2024-11-04 13:00:00,4.0,2,N,Y,321425431,,rejected
296146251,2024-10-26 02:22:40,2024-11-03 14:00:00,2.0,1,N,N,283555837,33,approved
387133937,2024-10-26 02:31:31,2024-11-23 17:00:00,2.5,2,N,N,303663751,49,approved
345100424,2024-10-26 02:35:38,2024-11-08 15:00:00,1.0,2,N,N,355947888,25,approved
377014121,2024-10-26 02:37:56,2024-11-13 10:00:00,4.0,1,N,N,278304159,38,approved
342115052,2024-10-26 02:39:15,2024-11-29 10:00:00,2.5,1,Y,Y,322215724,,rejected
221553548,2024-10-26 02:40:49,2024-11-17 20:00:00,2,2,Y,N,239037328,,rejected
273650895,2024-10-26 02:45:50,2024-11-16 10:00:00,2.0,2,N,Y,377486550,,rejected
332644301,2024-10-26 02:47:53,2024-11-11 20:00:00,1.5,1,Y,Y,265590430,,rejected
311076608,2024-10-26 02:49:00,2024-11-04 09:00:00,4.0,2,N,N,345879134,37,approved
398605436,2024-10-26 02:54:49,2024-11-30 14:00:00,1.0,2,N,N,283510501,14,approved
340074459,2024-10-26 02:58:03,2024-11-07 10:00:00,3.5,2,N,N,380845883,46,approved
208622159,2024-10-26 02:59:57,2024-11-01 08:00:00,4.0,2,Y,Y,266085976,,rejected
249726605,2024-10-26 03:00:03,2024-11-24 19:00:00,1.5,2,Y,N,282902311,,rejected
299922344,2024-10-26 03:17:18,2024-11-14 21:00:00,1,1,Y,Y,363189945,,rejected
258477264,2024-10-26 03:21:05,2024-11-12 19:00:00,3,1,Y,N,380598680,,rejected
272365305,2024-10-26 03:23:26,2024-11-18 21:00:00,1,2,Y,Y,282902311,,rejected
377289970,2024-10-26 03:27:15,2024-11-07 21:00:00,1,2,N,N,219037645,37,approved
339885840,2024-10-26 03:27:40,2024-11-06 19:00:00,2.0,2,Y,Y,202316642,,rejected
385993340,2024-10-26 03:28:45,2024-11-18 20:00:00,2,1,N,Y,224518241,34,approved
377101647,2024-10-26 03:34:10,2024-11-14 12:00:00,2.0,1,Y,Y,363189945,,rejected
217069285,2024-10-26 03:34:27,2024-11-12 19:00:00,1.5,2,Y,N,235274826,,rejected
266571629,2024-10-26 03:41:23,2024-11-01 17:00:00,3.0,2,Y,N,343236287,,rejected
354604670,2024-10-26 03:42:02,2024-11-23 08:00:00,2.0,2,Y,N,282902311,,rejected
265521435,2024-10-26 03:52:01,2024-11-24 08:00:00,3.5,1,N,N,282902311,32,approved
347431637,2024-10-26 04:00:40,2024-11-22 10:00:00,1.5,1,Y,N,327109013,,rejected
323657551,2024-10-26 04:04:32,2024-11-01 20:00:00,2,2,Y,Y,282034214,,rejected
216888024,2024-10-26 04:04:58,2024-11-01 20:00:00,2,2,N,Y,224242560,,rejected
225775733,2024-10-26 04:17:40,2024-11-26 15:00:00,3.0,2,N,Y,261844724,48,approved
208088856,2024-10-26 04:27:35,2024-11-14 18:00:00,3.0,2,N,N,375013737,49,approved
391704368,2024-10-26 04:30:46,2024-11-05 15:00:00,2.5,1,N,N,300165255,41,approved
302552633,2024-10-26 04:31:23,2024-11-13 21:00:00,1,1,N,Y,275071561,24,approved
380206052,2024-10-26 04:31:37,2024-11-10 20:00:00,2,1,N,Y,318471364,43,approved
236676490,2024-10-26 04:38:38,2024-11-27 19:00:00,2.0,1,Y,Y,255595993,,rejected
223834185,2024-10-26 04:43:12,2024-11-11 09:00:00,1.0,1,N,N,356670364,41,approved
201262508,2024-10-26 04:44:28,2024-11-05 14:00:00,1.5,1,N,N,374983211,38,approved
380175588,2024-10-26 04:48:13,2024-11-12 20:00:00,2,1,N,Y,235274826,,rejected
381459452,2024-10-26 04:51:58,2024-11-12 17:00:00,3.0,1,N,Y,343899472,,rejected
284459252,2024-10-26 04:52:00,2024-11-19 07:00:00,1.0,1,Y,N,256625955,44,approved
355370362,2024-10-26 05:01:05,2024-11-19 13:00:00,3.0,1,Y,Y,344036579,,rejected
211603550,2024-10-26 05:01:14,2024-11-27 19:00:00,3,2,N,N,202213385,,rejected
232405480,2024-10-26 05:02:45,2024-11-28 08:00:00,1.0,1,N,N,331803783,37,approved
329354641,2024-10-26 05:08:38,2024-11-09 07:00:00,1.0,2,Y,N,265299792,20,approved
317961662,2024-10-26 05:11:49,2024-11-13 13:00:00,3.5,1,Y,Y,343603908,,rejected
248043507,2024-10-26 05:14:56,2024-11-21 16:00:00,1.0,1,N,N,224484428,12,approved
328508940,2024-10-26 05:26:22,2024-11-15 20:00:00,2,2,Y,N,238756902,,rejected
289847477,2024-10-26 05:30:19,2024-11-28 09:00:00,1.5,2,Y,Y,204153969,,rejected
330167198,2024-10-26 05:32:17,2024-11-23 07:00:00,3.0,2,N,Y,208340844,43,approved
258281336,2024-10-26 05:32:45,2024-11-07 08:00:00,3.5,2,Y,N,215243817,,rejected
233603489,2024-10-26 05:33:23,2024-11-29 20:00:00,2,2,Y,Y,322215724,,rejected
294995683,2024-10-26 05:33:43,2024-11-25 20:00:00,2,2,Y,N,377031109,,rejected
350459038,2024-10-26 05:35:32,2024-11-18 15:00:00,1.0,2,Y,Y,282902311,13,approved
240013821,2024-10-26 05:35:45,2024-11-11 17:00:00,3.0,2,N,Y,266085976,48,approved
365657014,2024-10-26 05:37:30,2024-11-03 10:00:00,4.0,1,N,N,319475554,33,approved
321222226,2024-10-26 05:39:36,2024-11-04 11:00:00,3.0,2,Y,Y,345879134,,rejected
268856903,2024-10-26 05:41:17,2024-11-16 08:00:00,4.0,1,N,N,244258489,37,approved
378142509,2024-10-26 05:44:55,2024-11-08 10:00:00,2.5,1,Y,N,314052127,,rejected
365479153,2024-10-26 05:53:37,2024-11-05 10:00:00,1.5,2,Y,N,339630600,,rejected
298601410,2024-10-26 05:56:09,2024-11-06 17:00:00,2.5,1,N,N,376632691,49,approved
294533385,2024-10-26 06:07:08,2024-11-16 16:00:00,1.0,2,N,N,276990058,11,approved
325506780,2024-10-26 06:10:16,2024-11-14 18:00:00,3.0,2,Y,Y,380598680,,rejected
227514775,2024-10-26 06:18:43,2024-11-19 13:00:00,3.5,1,N,N,371638669,46,approved
259973998,2024-10-26 06:23:56,2024-11-24 16:00:00,1.0,1,N,N,219037645,11,approved
358999365,2024-10-26 06:25:23,2024-11-19 14:00:00,1.5,2,N,Y,220538110,,rejected
273820993,2024-10-26 06:27:15,2024-11-15 18:00:00,2.0,1,N,N,261486492,40,approved
284030863,2024-10-26 06:30:01,2024-11-04 21:00:00,1,1,N,N,250544251,25,approved
376413233,2024-10-26 06:38:14,2024-11-15 18:00:00,2.5,2,N,N,211950654,41,approved
326318805,2024-10-26 06:38:17,2024-11-19 14:00:00,3.0,1,N,Y,288738578,,rejected
352136873,2024-10-26 06:40:34,2024-11-20 13:00:00,3.0,2,N,N,378822233,32,approved
263656589,2024-10-26 06:49:13,2024-11-15 09:00:00,1.0,1,Y,Y,294799614,47,approved
380175588,2024-10-26 06:50:32,2024-11-23 13:00:00,1.0,1,Y,N,372500454,50,approved
250135340,2024-10-26 06:53:04,2024-11-09 11:00:00,1.0,2,Y,Y,336757406,,rejected
336262977,2024-10-26 06:54:13,2024-11-06 07:00:00,1.0,2,Y,N,397599127,5,approved
321222226,2024-10-26 06:55:20,2024-11-23 09:00:00,4.0,1,Y,N,224484428,,rejected
238065304,2024-10-26 07:01:23,2024-11-21 13:00:00,1.0,2,N,N,301317277,3,approved
284419231,2024-10-26 07:03:22,2024-11-25 10:00:00,3.5,1,Y,Y,296412695,,rejected
356085142,2024-10-26 07:03:28,2024-11-27 07:00:00,1.5,1,Y,Y,381073709,47,approved
336262977,2024-10-26 07:05:18,2024-11-29 18:00:00,3.0,2,N,Y,322215724,35,approved
294420617,2024-10-26 07:05:26,2024-11-20 15:00:00,1.0,1,Y,N,381073709,20,approved
301916250,2024-10-26 07:10:21,2024-11-07 13:00:00,2.0,1,N,N,215243817,49,approved
337285738,2024-10-26 07:10:43,2024-11-03 10:00:00,3.0,1,N,N,283555837,25,approved
268521663,2024-10-26 07:16:52,2024-11-10 19:00:00,3,1,N,Y,230006371,48,approved
322740275,2024-10-26 07:19:11,2024-11-16 14:00:00,3.0,1,Y,Y,363982018,,rejected
390670719,2024-10-26 07:27:53,2024-11-26 17:00:00,1.5,1,N,N,272561044,38,approved
217692037,2024-10-26 07:35:43,2024-11-01 17:00:00,2.0,1,Y,N,343236287,,rejected
288689615,2024-10-26 07:37:43,2024-11-23 09:00:00,3.0,1,Y,N,230250847,,rejected
266319003,2024-10-26 07:40:57,2024-11-23 21:00:00,1,2,N,Y,230250847,,rejected
339913279,2024-10-26 07:41:06,2024-11-13 17:00:00,3.5,2,N,N,275071561,41,approved
248518250,2024-10-26 07:43:56,2024-11-01 19:00:00,3,2,N,N,376831376,,rejected
308399765,2024-10-26 07:54:17,2024-11-07 18:00:00,4,1,N,Y,374362754,,rejected
375294873,2024-10-26 07:55:33,2024-11-16 17:00:00,3.0,2,N,N,363982018,37,approved
345676134,2024-10-26 08:00:14,2024-11-21 14:00:00,3.0,1,N,Y,370173353,,rejected
338158249,2024-10-26 08:00:42,2024-11-13 14:00:00,2.5,1,N,Y,343603908,,rejected
328264718,2024-10-26 08:08:15,2024-11-22 11:00:00,3.5,2,N,Y,250985413,,rejected
248538746,2024-10-26 08:12:44,2024-11-26 15:00:00,1.5,1,N,N,353809353,38,approved
326809365,2024-10-26 08:15:15,2024-11-03 20:00:00,2,2,Y,Y,215243817,,rejected
382720977,2024-10-26 08:16:12,2024-11-14 17:00:00,1.5,1,N,Y,380598680,24,approved
264002163,2024-10-26 08:17:02,2024-11-22 21:00:00,1,1,N,N,355302167,21,approved
250256500,2024-10-26 08:19:17,2024-11-16 20:00:00,2,1,N,Y,256528688,47,approved
291356806,2024-10-26 08:21:35,2024-11-03 18:00:00,1.5,1,N,Y,215243817,,rejected
343827754,2024-10-26 08:23:34,2024-11-21 12:00:00,3.5,1,N,N,301317277,,rejected
217433655,2024-10-26 08:28:29,2024-11-22 16:00:00,1.0,1,N,N,250985413,,rejected
346257215,2024-10-26 08:31:32,2024-11-23 12:00:00,1.0,1,Y,N,224484428,50,approved
262670789,2024-10-26 08:36:39,2024-11-30 17:00:00,1.5,1,Y,Y,230006371,,rejected
324413699,2024-10-26 08:41:56,2024-11-02 13:00:00,1.0,2,Y,Y,329222087,,rejected
269225231,2024-10-26 08:42:04,2024-11-22 12:00:00,1.5,1,N,Y,371954678,22,approved
369124706,2024-10-26 08:47:00,2024-11-13 08:00:00,3.0,2,Y,Y,362936221,,rejected
284443363,2024-10-26 08:51:27,2024-11-25 20:00:00,2,1,N,N,231404294,,rejected
385739537,2024-10-26 08:56:44,2024-11-15 15:00:00,2.5,2,Y,N,294799614,,rejected
389299710,2024-10-26 08:59:38,2024-11-13 19:00:00,1.0,1,N,N,297170813,46,approved
371659582,2024-10-26 09:10:04,2024-11-29 10:00:00,3.5,2,Y,N,358617868,,rejected
269225231,2024-10-26 09:10:45,2024-11-25 14:00:00,2.0,2,Y,N,219475845,,rejected
277105664,2024-10-26 09:14:53,2024-11-16 08:00:00,2.5,2,N,N,270296197,38,approved
273307306,2024-10-26 09:16:27,2024-11-15 14:00:00,1.0,2,N,N,290649268,5,approved
360726277,2024-10-26 09:16:59,2024-11-06 18:00:00,2.5,2,N,N,255595993,,rejected
345095277,2024-10-26 09:17:07,2024-11-09 11:00:00,3.0,2,Y,Y,352080659,,rejected
247675481,2024-10-26 09:20:48,2024-11-15 07:00:00,4.0,2,Y,N,261486492,,rejected
323859009,2024-10-26 09:23:08,2024-11-25 21:00:00,1,2,Y,Y,296412695,,rejected
289911372,2024-10-26 09:23:23,2024-11-17 19:00:00,2.5,2,Y,N,239037328,,rejected
375644945,2024-10-26 09:25:29,2024-11-24 21:00:00,1,1,N,N,248942815,37,approved
355404310,2024-10-26 09:42:37,2024-11-02 15:00:00,3.5,2,N,N,280739152,38,approved
238224802,2024-10-26 09:49:40,2024-11-19 14:00:00,2.0,1,Y,Y,238756902,,rejected
361979727,2024-10-26 09:52:57,2024-11-09 21:00:00,1,2,N,Y,352080659,,rejected
353098148,2024-10-26 09:56:25,2024-11-23 08:00:00,4.0,1,Y,N,224484428,,rejected
294420617,2024-10-26 10:00:24,2024-11-15 10:00:00,1.0,1,Y,Y,211950654,9,approved
315766758,2024-10-26 10:01:21,2024-11-24 18:00:00,4,1,Y,N,219037645,,rejected
282101815,2024-10-26 10:04:59,2024-11-09 17:00:00,3.0,1,Y,Y,368812814,,rejected
384987020,2024-10-26 10:08:33,2024-11-04 21:00:00,1,1,Y,Y,376831376,,rejected
241044676,2024-10-26 10:08:56,2024-11-06 10:00:00,1.5,1,N,N,202316642,40,approved
322832536,2024-10-26 10:10:59,2024-11-09 07:00:00,2.0,2,Y,Y,265299792,13,approved
313945602,2024-10-26 10:12:15,2024-11-28 09:00:00,2.5,2,N,Y,254629025,,rejected
221077191,2024-10-26 10:20:00,2024-11-15 09:00:00,2.0,1,Y,N,215129123,,rejected
363959446,2024-10-26 10:21:30,2024-11-03 18:00:00,2.0,1,Y,Y,282902311,,rejected
372717017,2024-10-26 10:21:43,2024-11-26 07:00:00,2.5,1,N,N,353809353,28,approved
326975778,2024-10-26 10:22:56,2024-11-20 07:00:00,1.5,2,N,N,255586604,40,approved
375906872,2024-10-26 10:23:33,2024-11-14 09:00:00,1.0,2,N,Y,375013737,39,approved
324156967,2024-10-26 10:23:34,2024-11-13 10:00:00,4.0,2,N,N,362936221,40,approved
294290432,2024-10-26 10:39:23,2024-11-30 19:00:00,1.5,1,N,N,286218151,25,approved
365640291,2024-10-26 10:41:52,2024-11-26 18:00:00,2.5,1,Y,N,253940100,,rejected
262670789,2024-10-26 10:42:13,2024-11-08 11:00:00,3.5,2,Y,N,381073709,,rejected
238578181,2024-10-26 10:44:39,2024-11-14 10:00:00,3.5,1,Y,Y,380598680,,rejected
248041626,2024-10-26 10:45:35,2024-11-10 17:00:00,1.5,1,Y,Y,296230212,27,approved
325535979,2024-10-26 10:57:01,2024-11-30 21:00:00,1,1,N,Y,334240645,22,approved
229759394,2024-10-26 10:59:23,2024-11-25 20:00:00,1.5,2,Y,Y,358242451,,rejected
250255304,2024-10-26 10:59:43,2024-11-14 08:00:00,3.0,1,N,N,354443129,37,approved
273737775,2024-10-26 11:11:19,2024-11-11 13:00:00,2.5,1,Y,N,308086545,,rejected
228304085,2024-10-26 11:16:50,2024-11-18 21:00:00,1,1,Y,N,248942815,,rejected
247818651,2024-10-26 11:16:55,2024-11-22 18:00:00,2.5,1,N,N,307732313,,rejected
349239392,2024-10-26 11:17:51,2024-11-05 17:00:00,4.0,2,Y,Y,284201662,,rejected
259005452,2024-10-26 11:22:37,2024-11-25 09:00:00,2.0,1,Y,N,200229912,,rejected
363365016,2024-10-26 11:26:35,2024-11-19 11:00:00,1.0,1,N,Y,248515306,35,approved
363365016,2024-10-26 11:30:15,2024-11-18 12:00:00,1.0,1,Y,Y,224518241,,rejected
238065304,2024-10-26 11:37:11,2024-11-11 09:00:00,3.5,1,Y,N,287850242,,rejected
220679781,2024-10-26 11:39:37,2024-11-09 16:00:00,1.0,2,N,Y,368812814,22,approved
231539990,2024-10-26 11:43:25,2024-11-10 08:00:00,2.5,2,N,N,319475554,49,approved
215090671,2024-10-26 11:44:28,2024-11-01 21:00:00,1,2,N,Y,375013737,,rejected
269642526,2024-10-26 11:44:32,2024-11-01 16:00:00,3.5,2,N,Y,358242451,,rejected
206695868,2024-10-26 11:46:54,2024-11-04 10:00:00,2.0,1,N,N,272854340,38,approved
308623222,2024-10-26 11:48:34,2024-11-27 13:00:00,4.0,2,N,Y,282909407,,rejected
263596355,2024-10-26 11:49:34,2024-11-29 10:00:00,2.5,1,N,Y,206694648,,rejected
339039836,2024-10-26 11:52:34,2024-11-05 11:00:00,4.0,2,Y,Y,374983211,,rejected
223281924,2024-10-26 11:57:04,2024-11-05 14:00:00,3.5,2,N,N,383226560,46,approved
315846659,2024-10-26 12:04:45,2024-11-25 13:00:00,4.0,2,N,Y,358242451,,rejected
360614796,2024-10-26 12:07:35,2024-11-13 21:00:00,1,2,N,Y,278304159,43,approved
312837362,2024-10-26 12:09:10,2024-11-18 08:00:00,1.0,1,N,Y,211950654,35,approved
395030612,2024-10-26 12:09:17,2024-11-02 19:00:00,2.5,2,N,N,280739152,40,approved
209740612,2024-10-26 12:09:25,2024-11-03 10:00:00,1.0,1,N,N,328470141,37,approved
227494366,2024-10-26 12:15:09,2024-11-12 17:00:00,2.5,2,Y,N,272834128,,rejected
369125786,2024-10-26 12:16:43,2024-11-23 21:00:00,1,2,Y,N,302198528,45,approved
251581567,2024-10-26 12:18:06,2024-11-27 09:00:00,1.0,2,N,N,314052127,37,approved
252397302,2024-10-26 12:18:48,2024-11-04 16:00:00,4.0,2,N,Y,250544251,,rejected
250859139,2024-10-26 12:26:45,2024-11-12 16:00:00,2.5,1,Y,Y,361196652,,rejected
253426753,2024-10-26 12:30:19,2024-11-24 16:00:00,2.5,1,N,N,282902311,41,approved
246751960,2024-10-26 12:31:03,2024-11-18 21:00:00,1,1,Y,N,253940100,,rejected
335998266,2024-10-26 12:32:49,2024-11-19 11:00:00,3.0,1,Y,Y,229656459,,rejected
299841320,2024-10-26 12:33:20,2024-11-30 16:00:00,1.5,1,Y,Y,288004336,,rejected
379637036,2024-10-26 12:33:53,2024-11-04 18:00:00,1.0,1,N,N,315209668,28,approved
362590226,2024-10-26 12:34:13,2024-11-11 14:00:00,1.5,2,N,N,263834384,40,approved
371785189,2024-10-26 12:34:42,2024-11-26 19:00:00,3,1,N,Y,204469027,,rejected
255255572,2024-10-26 12:41:49,2024-11-26 21:00:00,1,2,Y,Y,268722105,,rejected
207672320,2024-10-26 12:42:05,2024-11-17 20:00:00,2,2,Y,N,305539405,,rejected
372888644,2024-10-26 12:47:34,2024-11-17 16:00:00,1.5,1,Y,N,338387525,,rejected
246751960,2024-10-26 12:48:36,2024-11-18 14:00:00,1.0,1,Y,Y,338387525,9,approved
204210454,2024-10-26 12:50:29,2024-11-29 09:00:00,3.5,2,N,Y,247316201,,rejected
354779399,2024-10-26 12:50:45,2024-11-04 09:00:00,2.5,2,N,N,376831376,40,approved
369177035,2024-10-26 12:59:57,2024-11-19 17:00:00,1.0,1,N,N,248515306,46,approved
219484649,2024-10-26 13:00:05,2024-11-23 17:00:00,3.0,1,Y,Y,263834384,,rejected
386894646,2024-10-26 13:04:09,2024-11-16 18:00:00,4,2,Y,Y,352058077,,rejected
337872220,2024-10-26 13:07:18,2024-11-13 11:00:00,3.5,1,N,Y,297170813,,rejected
384032322,2024-10-26 13:08:47,2024-11-12 10:00:00,4.0,2,N,N,343899472,,rejected
300570207,2024-10-26 13:10:10,2024-11-30 11:00:00,1.0,1,Y,Y,343603908,,rejected
266931658,2024-10-26 13:13:33,2024-11-23 10:00:00,3.0,1,Y,Y,213790827,,rejected
282026251,2024-10-26 13:16:09,2024-11-22 21:00:00,1,2,Y,N,297170813,50,approved
370967309,2024-10-26 13:28:05,2024-11-11 13:00:00,3.0,1,N,N,200885937,46,approved
247415185,2024-10-26 13:34:15,2024-11-06 07:00:00,2.5,2,Y,Y,263340143,,rejected
308723758,2024-10-26 13:35:09,2024-11-21 16:00:00,4.0,1,N,Y,370173353,,rejected
267341360,2024-10-26 13:36:21,2024-11-10 19:00:00,3,2,Y,N,256757899,50,approved
282611722,2024-10-26 13:37:14,2024-11-27 19:00:00,1.0,1,N,Y,261844724,31,approved
328722939,2024-10-26 13:39:14,2024-11-14 15:00:00,2.0,1,Y,Y,272950205,,rejected
298794934,2024-10-26 13:47:18,2024-11-22 13:00:00,2.5,1,Y,N,307732313,20,approved
254261191,2024-10-26 13:48:57,2024-11-26 12:00:00,1.5,2,Y,N,314782657,,rejected
283636991,2024-10-26 13:50:36,2024-11-06 08:00:00,2.0,2,Y,Y,397599127,,rejected
340483411,2024-10-26 13:57:12,2024-11-22 10:00:00,3.5,1,Y,Y,340042613,,rejected
376710075,2024-10-26 14:06:10,2024-11-01 14:00:00,2.0,2,N,N,282034214,37,approved
336193891,2024-10-26 14:16:04,2024-11-19 08:00:00,3.0,2,Y,Y,256625955,,rejected
281517193,2024-10-26 14:22:41,2024-11-20 08:00:00,2.0,1,Y,N,343236287,,rejected
383385440,2024-10-26 14:28:15,2024-11-03 12:00:00,1.0,1,N,N,204153969,21,approved
209324425,2024-10-26 14:34:10,2024-11-09 11:00:00,2.5,1,N,Y,265299792,48,approved
238224802,2024-10-26 14:34:48,2024-11-18 13:00:00,3.5,2,Y,N,211950654,,rejected
229630884,2024-10-26 14:35:42,2024-11-04 21:00:00,1,1,N,Y,363713934,,rejected
272817719,2024-10-26 14:38:08,2024-11-26 12:00:00,1.5,2,N,Y,314782657,,rejected
212553093,2024-10-26 14:52:56,2024-11-08 20:00:00,2,1,Y,N,301317277,,rejected
211930003,2024-10-26 14:55:10,2024-11-18 17:00:00,2.0,2,Y,Y,398637793,47,approved
351920384,2024-10-26 14:58:49,2024-11-03 10:00:00,1.0,1,Y,N,215243817,,rejected
202866299,2024-10-26 15:06:38,2024-11-21 17:00:00,4.0,1,Y,N,224484428,,rejected
272298894,2024-10-26 15:10:40,2024-11-28 12:00:00,3.5,1,Y,Y,307732313,,rejected
287136345,2024-10-26 15:12:57,2024-11-12 20:00:00,2,1,N,N,272834128,23,approved
